Name,URL,Host,Email ID,User ID
Browse [ES] - beauty-and-spa,/ofertas/belleza,www.groupon.es,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net']",12391479
GrouponWorks [Italy] [www.groupon.it] [EMEA],/merchant,www.groupon.it,['sfint-dev-alerts@groupon.com'],942099
Mobile App Download [Italy] [www.groupon.it] [EMEA],/mobile,www.groupon.it,"['i-tier-mobile-redirect-page@groupon.pagerduty.com', 'i-tier-mobile-redirect-page@groupondev.opsgenie.net']",1125581
Homepage [Italy] [www.groupon.it] [EMEA],/?nlp,www.groupon.it,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1253762
Goods [Italy] [www.groupon.it] [EMEA],/goods,www.groupon.it,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1307109
Getaways [Italy] [www.groupon.it] [EMEA],/getaways,www.groupon.it,"['getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1307220
Deal Monitor [Italy] [www.groupon.it] [EMEA],/deals/vestito-estivo-pois,www.groupon.it,"['deal-page@groupondev.opsgenie.net', 'deal-page@groupon.pagerduty.com']",1371791
Track Order - [Italy] [www.groupon.it] [EMEA],/track_order/00adc4d8-5557-11ed-9881-da2156ca73d3,www.groupon.it,"['mygroupons-vouchers@groupon.pagerduty.com', 'mygroupons-vouchers@groupondev.opsgenie.net']",2368142
Coupons [IT] [www.groupon.it] [EMEA],/buoni-sconto,www.groupon.it,['coupons-alerts@groupon.com'],3197377
Merchant Center Auth App - Confirm Password Reset [Italy] [www.groupon.it] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.it,['gmc-dev+alerts-production@groupon.com'],3728113
Merchant Center Auth App - Login [Italy] [www.groupon.it] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.it,['gmc-dev+alerts-production@groupon.com'],3728119
Merchant Center Auth App - Password Reset [Italy] [www.groupon.it] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.it,['gmc-dev+alerts-production@groupon.com'],3728140
Merchant Center v3 [Italy] [www.groupon.it] [Internal Tool] [EMEA],/merchant/center,www.groupon.it,['gmc-dev+alerts-production@groupon.com'],3728149
robots.txt [Italy] [www.groupon.it] [EMEA],/robots.txt,www.groupon.it,['computational-seo@groupon.com'],4932056
Login - User Sessions ITA [Italy] [www.groupon.it] [EMEA],/login,www.groupon.it,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162390
Sing Up - User Sessions ITA [Italy] [www.groupon.it] [EMEA],/signup,www.groupon.it,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162393
Forgot Password - User Sessions ITA [Italy] [www.groupon.it] [EMEA],/forgot_password,www.groupon.it,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162395
Coupons Amazon [IT] [www.groupon.it] [EMEA],/buoni-sconto/amazon,www.groupon.it,['coupons-alerts@groupon.com'],5936140
Booking-Tool-Merchant [IT],/merchant/center/reservations,www.groupon.it,['booking-tool-engineers@groupon.com'],11518519
Booking-Tool-Customer [ES],/merchant/center/reservations/client_login,www.groupon.it,['booking-tool-engineers@groupon.com'],11518687
Booking-Tool-Customer [IT],/merchant/center/reservations/client_login,www.groupon.it,['booking-tool-engineers@groupon.com'],11518736
GrouponWorks [Netherlands] [www.groupon.nl] [EMEA],/merchant,www.groupon.nl,['sfint-dev-alerts@groupon.com'],942113
Mobile App Download [Netherlands] [www.groupon.nl] [EMEA],/mobile,www.groupon.nl,"['i-tier-mobile-redirect-page@groupon.pagerduty.com', 'i-tier-mobile-redirect-page@groupondev.opsgenie.net']",1125582
Homepage [Netherlands] [www.groupon.nl] [EMEA],/?nlp,www.groupon.nl,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1253764
Goods [Netherlands] [www.groupon.nl] [EMEA],/goods,www.groupon.nl,['monitoring_alert@groupon.fr'],1307111
Local [Netherlands] [www.groupon.nl] [EMEA],/browse/leeuwarden?context=local,www.groupon.nl,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1307197
Getaways [Netherlands] [www.groupon.nl] [EMEA],/getaways,www.groupon.nl,"['monitoring_alert@groupon.fr', 'getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1307221
Deal Monitor [Netherlands] [www.groupon.nl] [EMEA],/deals/inductiebeschermer-canvascompany,www.groupon.nl,"['deal-page@groupondev.opsgenie.net', 'deal-page@groupon.pagerduty.com']",1371799
robots.txt [Netherlands] [www.groupon.nl] [EMEA],/robots.txt,www.groupon.nl,"['seo-frontend-alerts@groupon.com', 'seo-apps@groupondev.opsgenie.net', 'computational-seo@groupon.com']",1496903
sitemap.xml [Netherlands] [www.groupon.nl] [EMEA],/sitemap.xml,www.groupon.nl,['computational-seo@groupon.com'],1872399
Merchant Center Auth App - Password Reset [Netherlands] [www.groupon.nl] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.nl,['gmc-dev+alerts-production@groupon.com'],3727654
Merchant Center Auth App - Confirm Password Reset [Netherlands] [www.groupon.nl] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.nl,['gmc-dev+alerts-production@groupon.com'],3727765
Merchant Center Auth App - Login [Netherlands] [www.groupon.nl] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.nl,['gmc-dev+alerts-production@groupon.com'],3727771
Merchant Center v3 [Netherlands] [www.groupon.nl] [Internal Tool] [EMEA],/merchant/center,www.groupon.nl,['gmc-dev+alerts-production@groupon.com'],3727774
Free Coupons [Netherlands] [www.groupon.nl] [EMEA],/kortingscodes,www.groupon.nl,['coupons-alerts@groupon.com'],4865782
Login - User Sessions ITA [Netherlands] [www.groupon.nl] [EMEA],/login,www.groupon.nl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162396
Sing Up - User Sessions ITA [Netherlands] [www.groupon.nl] [EMEA],/signup,www.groupon.nl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162397
Forgot Password - User Sessions ITA [Netherlands] [www.groupon.nl] [EMEA],/forgot_password,www.groupon.nl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162398
Coupons Adidas [NL] [www.groupon.nl] [EMEA],/kortingscodes/adidas,www.groupon.nl,['coupons-alerts@groupon.com'],5936073
Booking-Tool-Merchant [NL],/merchant/center/reservations,www.groupon.nl,['booking-tool-engineers@groupon.com'],11518633
Booking-Tool-Customer [NL],/merchant/center/reservations/client_login,www.groupon.nl,['booking-tool-engineers@groupon.com'],11519232
All Deals [Australia] [dealhub.groupon.com.au] [APAC / EMEA],/,dealhub.groupon.com.au,"['apac-pingdom-citydeals-au-aws-hosted-apps@groupon.pagerduty.com', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1168441
Goods [Ireland] [www.groupon.ie] [EMEA],/goods,www.groupon.ie,"['goodsgridpage-alerts@groupon.com', 'goods-gst@groupondev.opsgenie.net']",877840
Local [Ireland] [www.groupon.ie] [EMEA],/browse/galway?context=local,www.groupon.ie,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1307200
Getaways [Ireland] [www.groupon.ie] [EMEA],/getaways,www.groupon.ie,"['getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1307218
Deal Monitor [Ireland] [www.groupon.ie] [EMEA],/deals/gg-groupon-goods-global-gmb-h-2026-13,www.groupon.ie,"['deal-page@groupondev.opsgenie.net', 'deal-page@groupon.pagerduty.com']",1371793
robots.txt [Ireland] [www.groupon.ie] [EMEA],/robots.txt,www.groupon.ie,['computational-seo@groupon.com'],1496899
sitemap.xml [Ireland] [www.groupon.ie] [EMEA],/sitemap.xml,www.groupon.ie,['computational-seo@groupon.com'],1872397
Track Order - [Ireland] [www.groupon.ie] [EMEA],/track_order/716b7bfa-7dc0-11ea-8dd1-525478eb1a98,www.groupon.ie,"['mygroupons-vouchers@groupon.pagerduty.com', 'mygroupons-vouchers@groupondev.opsgenie.net']",2368139
tests - EMEA IE local Search Pizza,/browse/dublin?lat=53.33&lng=-6.25&address=Dublin&query=pizza&locale=en_IE,www.groupon.ie,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",2581724
Merchant Center Auth App - Confirm Password Reset [Ireland] [www.groupon.ie] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.ie,['gmc-dev+alerts-production@groupon.com'],3728092
Merchant Center Auth App - Login [Ireland] [www.groupon.ie] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.ie,['gmc-dev+alerts-production@groupon.com'],3728095
Merchant Center Auth App - Password Reset [Ireland] [www.groupon.ie] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.ie,['gmc-dev+alerts-production@groupon.com'],3728098
Merchant Center v3 [Ireland] [www.groupon.ie] [Internal Tool] [EMEA],/merchant/center,www.groupon.ie,['gmc-dev+alerts-production@groupon.com'],3728101
Discount Codes [Ireland] [www.groupon.ie] [EMEA],/discount-codes,www.groupon.ie,['coupons-alerts@groupon.com'],5012527
Login - User Sessions ITA [Ireland] [www.groupon.ie] [EMEA],/login,www.groupon.ie,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162385
Sing Up - User Sessions ITA [Ireland] [www.groupon.ie] [EMEA],/signup,www.groupon.ie,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162386
Forgot Password - User Sessions ITA [Ireland] [www.groupon.ie] [EMEA],/forgot_password,www.groupon.ie,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162388
Coupons Amazon [IE] [www.groupon.ie] [EMEA],/discount-codes/amazon-co-uk,www.groupon.ie,['coupons-alerts@groupon.com'],5936088
Booking-Tool-Merchant [IE],/merchant/center/reservations,www.groupon.ie,['booking-tool-engineers@groupon.com'],11518625
Booking-Tool-Customer [IE],/merchant/center/reservations/client_login,www.groupon.ie,['booking-tool-engineers@groupon.com'],11518744
MDS_da-deal-service-api,/heartbeat.txt,mds.groupon.com,"['mds-alerts@groupondev.opsgenie.net', 'mds-alerts@groupon.com', 'mds-engineering@groupon.com']",1194897
Marketing Deal Service [www.groupon.com] [US],/deals.json?country=FR&page=0&size=1&client=pingdom,mds.groupon.com,"['mds-alerts@groupondev.opsgenie.net', 'mds-alerts@groupon.com', 'mds-engineering@groupon.com']",1499138
Marketing Deal Service Shopping [www.groupon.com] [US],/deals.json?country=UK&client=pingdom&channel=shopping,mds.groupon.com,"['mds-alerts@groupondev.opsgenie.net', 'mds-alerts@groupon.com', 'mds-engineering@groupon.com']",1786190
Marketing Deal Service Local [www.groupon.com] [US],/deals.json?country=UK&client=pingdom&channel=local,mds.groupon.com,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1786195
GrouponWorks [Poland] [www.groupon.pl] [EMEA],/merchant/,www.groupon.pl,['sfint-dev-alerts@groupon.com'],942132
Local Browse [Poland] [www.groupon.pl] [EMEA],/browse/szczecin?context=local,www.groupon.pl,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1307189
Getaways [Poland] [www.groupon.pl] [EMEA],/getaways,www.groupon.pl,"['getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1307223
Deal Monitor [Poland] [www.groupon.pl] [EMEA],/deals/ga-dom-wypoczynkowy-alina-22,www.groupon.pl,"['deal-page@groupondev.opsgenie.net', 'deal-page@groupon.pagerduty.com']",1371801
robots.txt [Poland] [www.groupon.pl] [EMEA],/robots.txt,www.groupon.pl,['computational-seo@groupon.com'],1496911
sitemap.xml [Poland] [www.groupon.pl] [EMEA],/sitemap.xml,www.groupon.pl,['computational-seo@groupon.com'],1872401
Coupons [PL] [www.groupon.pl] [EMEA],/kody-rabatowe,www.groupon.pl,['coupons-alerts@groupon.com'],3197548
Merchant Center Auth App - Confirm Password Reset [Poland] [www.groupon.pl] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.pl,['gmc-dev+alerts-production@groupon.com'],3727831
Merchant Center Auth App - Login [Poland] [www.groupon.pl] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.pl,['gmc-dev+alerts-production@groupon.com'],3727840
Merchant Center Auth App - Password Reset [Poland] [www.groupon.pl] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.pl,['gmc-dev+alerts-production@groupon.com'],3727849
Merchant Center v3 [Poland] [www.groupon.pl] [Internal Tool] [EMEA],/merchant/center,www.groupon.pl,['gmc-dev+alerts-production@groupon.com'],3727855
Login - User Sessions ITA [Poland] [www.groupon.pl] [EMEA],/login,www.groupon.pl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162399
Sing Up - User Sessions ITA [Poland] [www.groupon.pl] [EMEA],/signup,www.groupon.pl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162400
Forgot Password - User Sessions ITA [Poland] [www.groupon.pl] [EMEA],/forgot_password,www.groupon.pl,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162402
Coupons Aliexpress [PL] [www.groupon.pl] [EMEA],/kody-rabatowe/aliexpress,www.groupon.pl,['coupons-alerts@groupon.com'],5936100
Booking-Tool-Merchant [PL],/merchant/center/reservations,www.groupon.pl,['booking-tool-engineers@groupon.com'],11518632
Booking-Tool-Customer [PL],/merchant/center/reservations/client_login,www.groupon.pl,['booking-tool-engineers@groupon.com'],11519225
GrouponWorks [Belgium] [www.groupon.be] [EMEA],/merchant,www.groupon.be,['sfint-dev-alerts@groupon.com'],942060
Homepage [Belgium] [www.groupon.be] [EMEA],/,www.groupon.be,"['incident-management@groupon.com', 'imoc-alerts@groupondev.opsgenie.net', 'ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1253739
Goods [Belgium] [www.groupon.be] [EMEA],/goods,www.groupon.be,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1307095
Merchant Center Auth App - Confirm Password Reset [Belgium] [www.groupon.be] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.be,['gmc-dev+alerts-production@groupon.com'],3706003
Merchant Center Auth App - Login [Belgium] [www.groupon.be] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.be,['gmc-dev+alerts-production@groupon.com'],3706006
Merchant Center Auth App - Password Reset [Belgium] [www.groupon.be] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.be,['gmc-dev+alerts-production@groupon.com'],3706009
Merchant Center v3 [Belgium] [www.groupon.be] [Internal Tool] [EMEA],/merchant/center,www.groupon.be,['gmc-dev+alerts-production@groupon.com'],3706120
robots.txt [Belgium] [www.groupon.be] [EMEA],/robots.txt,www.groupon.be,['computational-seo@groupon.com'],4932052
Login - User Sessions ITA [Belgium] [www.groupon.be] [EMEA],/login,www.groupon.be,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162361
Sing Up - User Sessions ITA [Belgium] [www.groupon.be] [EMEA],/signup,www.groupon.be,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162367
Forgot Password - User Sessions ITA [Belgium] [www.groupon.be] [EMEA],/forgot_password,www.groupon.be,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162372
Booking-Tool-Merchant [BE],/merchant/center/reservations,www.groupon.be,['booking-tool-engineers@groupon.com'],11518634
Booking-Tool-Customer [BE],/merchant/center/reservations/client_login,www.groupon.be,['booking-tool-engineers@groupon.com'],11519234
GrouponWorks [Canada] [www.groupon.ca] [EMEA / US],/merchant,www.groupon.ca,['sfint-dev-alerts@groupon.com'],942140
Homepage [Canada] [www.groupon.ca] [EMEA / US],/,www.groupon.ca,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",1253749
Getaways [Canada] [www.groupon.ca] [EMEA / US],/getaways,www.groupon.ca,"['getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1307211
robots.txt [Canada] [www.groupon.ca] [EMEA / US],/robots.txt,www.groupon.ca,['computational-seo@groupon.com'],1496892
sitemap.xml [Canada] [www.groupon.ca] [EMEA / US],/sitemap.xml,www.groupon.ca,['computational-seo@groupon.com'],1872385
Merchant Center Auth App - Confirm Password Reset [Canada] [www.groupon.ca] [Internal Tool] [EMEA / US],/merchant/center/confirm-password-reset/123456789,www.groupon.ca,['gmc-dev+alerts-production@groupon.com'],3706183
Merchant Center Auth App - Login [Canada] [www.groupon.ca] [Internal Tool] [EMEA / US],/merchant/center/login,www.groupon.ca,['gmc-dev+alerts-production@groupon.com'],3706189
Merchant Center Auth App - Password Reset [Canada] [www.groupon.ca] [Internal Tool] [EMEA / US],/merchant/center/password-reset,www.groupon.ca,['gmc-dev+alerts-production@groupon.com'],3706192
Merchant Center v3 [Canada] [www.groupon.ca] [Internal Tool] [EMEA / US],/merchant/center,www.groupon.ca,['gmc-dev+alerts-production@groupon.com'],3706198
Getaways [French Canada] [www.groupon.ca] [EMEA / US],/getaways,www.groupon.ca,"['getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",4173825
Booking-Tool-Merchant [CA],/merchant/center/reservations,www.groupon.ca,['booking-tool-engineers@groupon.com'],11518635
Booking-Tool-Customer [CA],/merchant/center/reservations/client_login,www.groupon.ca,['booking-tool-engineers@groupon.com'],11519235
Getaways Extranet [getaways-extranet.groupon.com] [US],/,getaways-extranet.groupon.com,['getaways-eng@groupon.com'],1249636
Getaways [Australia] [www.groupon.com.au] [APAC / EMEA],/travel,www.groupon.com.au,"['pingdom-apac-citydeals-heroku-hosted-apps@groupon.pagerduty.com', 'getaways-chassis@groupon.pagerduty.com', 'getaways-chassis@groupondev.opsgenie.net']",1168417
Things To Do [Australia] [groupon.com.au] [APAC / EMEA],/coupons/things-to-do,www.groupon.com.au,['pingdom-apac-citydeals-heroku-hosted-apps@groupon.pagerduty.com'],1168442
Mobile App Download [Australia] [www.groupon.com.au] [APAC / EMEA],/mobile,www.groupon.com.au,"['i-tier-mobile-redirect-page@groupon.pagerduty.com', 'i-tier-mobile-redirect-page@groupondev.opsgenie.net']",1258989
Homepage [Australia] [www.groupon.com.au] [APAC / EMEA],/,www.groupon.com.au,"['admin.tigers@groupon.com', 'tigerinfra@groupon.com']",1269013
Retail [Australia] [groupon.com.au] [APAC / EMEA],/coupons/retail,www.groupon.com.au,['pingdom-apac-citydeals-heroku-hosted-apps@groupon.pagerduty.com'],1385177
robots.txt [Australia] [www.groupon.com.au] [APAC / EMEA],/robots.txt,www.groupon.com.au,"['seo-frontend-alerts@groupon.com', 'seo-apps@groupondev.opsgenie.net', 'computational-seo@groupon.com']",1496889
Coupons [AU] [www.groupon.com.au] [APAC],/vouchers,www.groupon.com.au,['coupons-alerts@groupon.com'],3197527
Login - User Sessions ITA [Australia] [www.groupon.com.au] [APAC / EMEA],/login,www.groupon.com.au,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5164463
Sing Up - User Sessions ITA [Australia] [www.groupon.com.au] [APAC / EMEA],/signup,www.groupon.com.au,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5164471
Forgot Password - User Sessions ITA [Australia] [www.groupon.com.au] [APAC / EMEA],/forgot_password,www.groupon.com.au,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5164472
Coupons Amazon [AU] [www.groupon.com.au] [APAC],/vouchers/amazon,www.groupon.com.au,['coupons-alerts@groupon.com'],5936045
Booking-Tool-Merchant [AU],/merchant/center/reservations,www.groupon.com.au,['booking-tool-engineers@groupon.com'],11518628
Booking-Tool-Customer [AU],/merchant/center/reservations/client_login,www.groupon.com.au,['booking-tool-engineers@groupon.com'],11518746
GrouponWorks [United Arab Emirates] [www.groupon.ae] [EMEA],/merchant,www.groupon.ae,['sfint-dev-alerts@groupon.com'],942181
Goods [United Arab Emirates] [www.groupon.ae] [EMEA],/goods,www.groupon.ae,"['ion+alerts+emergencies@groupon.pagerduty.com', 'ion+alerts+emergencies@groupondev.opsgenie.net']",3679702
Merchant Center Auth App - Confirm Password Reset [United Arab Emirates] [www.groupon.ae] [Internal Tool] [EMEA],/merchant/center/confirm-password-reset/123456789,www.groupon.ae,['gmc-dev+alerts-production@groupon.com'],3705880
Merchant Center Auth App - Login [United Arab Emirates] [www.groupon.ae] [Internal Tool] [EMEA],/merchant/center/login,www.groupon.ae,['gmc-dev+alerts-production@groupon.com'],3705892
Merchant Center Auth App - Password Reset [United Arab Emirates] [www.groupon.ae] [Internal Tool] [EMEA],/merchant/center/password-reset,www.groupon.ae,['gmc-dev+alerts-production@groupon.com'],3705895
Merchant Center v3 [United Arab Emirates] [www.groupon.ae] [Internal Tool] [EMEA],/merchant/center,www.groupon.ae,['gmc-dev+alerts-production@groupon.com'],3705913
robots.txt [United Arab Emirates] [www.groupon.ae] [EMEA],/robots.txt,www.groupon.ae,['computational-seo@groupon.com'],4932050
Login - User Sessions ITA [Arab Emirates] [www.groupon.ae] [EMEA],/login,www.groupon.ae,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162356
Sing Up - User Sessions ITA [Arab Emirates] [www.groupon.ae] [EMEA],/signup,www.groupon.ae,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162359
Forgot Password - User Sessions ITA [Arab Emirates] [www.groupon.ae] [EMEA],/forgot_password,www.groupon.ae,"['workflow-alerts@groupondev.opsgenie.net', 'workflow-alert@groupon.com']",5162360
Booking-Tool-Merchant [AE],/merchant/center/reservations,www.groupon.ae,['booking-tool-engineers@groupon.com'],11518637
Booking-Tool-Customer [AE],/merchant/center/reservations/client_login,www.groupon.ae,['booking-tool-engineers@groupon.com'],11519236
Goods Shipment Tracker Aftership,/,api.aftership.com,['goods-blr@groupon.com'],1284218
Avatax [External Partner] [Payment],/,avatax.avalara.net,['orders-alerts@groupon.com'],1288109
Webbus [webbus.groupon.com] [US],{},webbus.groupon.com,"['sfint-dev-alerts@groupon.com', 'webbus@groupon.pagerduty.com', 'webbus@groupondev.opsgenie.net']",1497056
OKTA [External Partner] [Access Management],/,groupon.okta.com,['sysops@groupon.com'],1501957
Deal Centre [deal-centre.groupon.de] [Internal Servcie] [EMEA],/auth/,deal-centre.groupon.de,"['lex-emea-alerts@groupondev.opsgenie.net', 'lex-emea-alerts@groupon.pagerduty.com']",1814929
S3 Asset Hosting,/do-not-delete/pingdom-12341234.js,groupon-a1.s3-us-west-1.amazonaws.com,"['i-tier-mobile-redirect-page@groupon.pagerduty.com', 'i-tier-mobile-redirect-page@groupondev.opsgenie.net']",2061785
S3 Asset Hosting Staging,/artifact-uploader-test/assets/random-123124.js,groupon-testa2.s3-us-west-1.amazonaws.com,"['i-tier-mobile-redirect-page@groupon.pagerduty.com', 'i-tier-mobile-redirect-page@groupondev.opsgenie.net']",2061773
Mailmonger Sparkpost API,/api/v1/message-events/events/samples?events=bounce,api.sparkpost.com,"['mailmonger-alert@groupondev.opsgenie.net', 'mailmonger-alert@groupon.pagerduty.com']",2334817
Mailmonger Sparkpost event endpoint,/mailmonger/v1/sparkpost-event?client_id=28ba52dc8025425b3f92443a4d5705a8b91369e3,api.groupon.com,"['mailmonger-alert@groupondev.opsgenie.net', 'mailmonger-alert@groupon.pagerduty.com']",2334820
Cybersource Transaction Processor - Akamai'd - TEST,/commerce/1.x/transactionProcessor,ics2wsa.ic3.com,"['killbill-payment-us@groupon.pagerduty.com', 'killbill-payment-us@groupondev.opsgenie.net']",2953960
Cybersource Transaction Processor Non-Akamai Test,/commerce/1.x/transactionProcessor,ics2ws.ic3.com,"['killbill-payment-us@groupon.pagerduty.com', 'killbill-payment-us@groupondev.opsgenie.net']",2972317
Confluence [Internal Tool] [APAC / EMEA / LATAM / US],/,confluence.groupondev.com,['sysops@groupon.com'],3686242
Merchant Center v2 [Australia] [merchants.groupon.com.au] [Internal Tool] [APAC / EMEA],/,merchants.groupon.com.au,['gmc-dev+alerts-production@groupon.com'],3705952
CLO Card Interaction Service [www.groupon.com] [US],/card-interaction-service/api/v1/status?client_id=a7f93e2f0ab291aa0b3d584f785eaa19,payments-api.groupon.com,['clo-dev@groupon.com'],4602258
Tracky [na.groupondata.com] [US],/tracky,na.groupondata.com,['data-systems-alerts@groupon.com'],1683880
Tracky [eu.groupondata.com] [EMEA],/tracky,eu.groupondata.com,['data-systems-alerts@groupon.com'],4701497
Vouchercloud [UK] [vouchercloud.com] [EMEA],/vc-heartbeat.html,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5246475
Vouchercloud Food and Drink [UK] [vouchercloud.com/food-and-drink-vouchers] [EMEA],/food-and-drink-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247938
Vouchercloud Merchant TUI [UK] [vouchercloud.com//tui-vouchers] [EMEA],/tui-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247949
Vouchercloud Merchant First Choice [UK] [vouchercloud.com/first-choice-vouchers] [EMEA],/first-choice-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247950
Vouchercloud Merchant Nike [UK] [vouchercloud.com/nike-store-vouchers] [EMEA],/nike-store-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247958
Vouchercloud Merchant JD Williams [UK] [vouchercloud.com/jd-williams-vouchers] [EMEA],/jd-williams-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],5247987
Vouchercloud Merchant UberEats [UK] [https://www.vouchercloud.com/ubereats-vouchers] [EMEA],/ubereats-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12165682
Vouchercloud Merchant Booking-com [UK] [https://https://www.vouchercloud.com/booking-com-vouchers] [EMEA],/booking-com-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12165691
Vouchercloud Merchant B&Q [UK] [https://www.vouchercloud.com/bandq-vouchers] [EMEA],/bandq-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12165693
Vouchercloud Merchant Matalan [UK] [https://www.vouchercloud.com/matalan-vouchers] [EMEA],/matalan-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12165698
Vouchercloud Merchant Harvester [UK] [https://www.vouchercloud.com/harvester-vouchers] [EMEA],/harvester-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12165699
VoucherCloud Merchant Amazon,/amazon-vouchers,www.vouchercloud.com,['vc-alerts@groupondev.opsgenie.net'],12246958
Giftcloud [UK] [giftcloud.com] [EMEA],/uk,www.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5246505
Giftcloud Admin [UK] [banksy.giftcloud.com] [EMEA],/gc-admin-heartbeat.html,banksy.giftcloud.com,['vc-alerts@groupondev.opsgenie.net'],5246574
